vendor_id,quarter,po_count,on_time_delivery_rate,avg_delay_days,delay_days_std,avg_fill_rate,avg_cost_variance_pct,cost_variance_std,total_spend_usd,expedited_rate,inspection_count,avg_defect_rate,lot_rejection_rate,avg_corrective_action_days,disruption_event_count,disruption_severity_score,max_resolution_days,credit_health_score,dpo,price_volatility,category,country,region,tier,annual_spend_usd,single_source_flag,certifications,on_time_delivery_rate_trail2q,avg_defect_rate_trail2q,avg_cost_variance_pct_trail2q,disruption_severity_score_trail2q,credit_health_score_trail2q,breach_this_quarter,high_risk_next_quarter
V0014,2026Q2,2.0,1.0,0.5,0.7071067811865476,0.8582275523713107,0.10199135037319336,0.029321161209568413,669202.412,0.0,1.0,0.0098,0.0,0.0,0.0,0.0,0.0,61.2,51.0,10.13,Batteries,Germany,EMEA,Tier 3,313000.0,False,"ISO14001, REACH",1.0,0.017775000000000003,-0.002154113633056211,0.0,61.150000000000006,0,
V0015,2022Q1,7.0,1.0,0.14285714285714285,0.37796447300922725,1.0,0.06727520234432269,0.2541340054792716,3122933.54,0.0,4.0,0.080725,0.5,11.5,0.0,0.0,0.0,34.4,90.7,20.2,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",1.0,0.080725,0.06727520234432269,0.0,34.4,1,1.0
V0015,2022Q2,9.0,0.3333333333333333,10.222222222222221,11.07675243220884,0.9483340759929622,-0.014156819252521121,0.23556863510348372,7418878.887,0.0,6.0,0.06428333333333333,0.3333333333333333,18.0,1.0,4.0,18.0,34.1,83.4,30.68,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.6666666666666666,0.07250416666666668,0.026559191545900782,2.0,34.25,1,1.0
V0015,2022Q3,13.0,0.5384615384615384,9.384615384615385,14.5861718849193,0.9645656389887477,0.03590856557910537,0.17108826002206426,3969420.0259999996,0.07692307692307693,10.0,0.04667,0.3,23.666666666666668,1.0,8.0,85.0,33.9,74.4,19.71,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.4358974358974359,0.05547666666666667,0.010875873163292124,6.0,34.0,1,1.0
V0015,2022Q4,10.0,0.7,4.1,6.244108334173014,1.0,0.030163833711808113,0.19981817100055316,4109877.8299999996,0.0,8.0,0.0468625,0.25,13.0,0.0,0.0,0.0,34.0,79.6,19.56,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.6192307692307693,0.04676625,0.033036199645456746,4.0,33.95,1,1.0
V0015,2023Q1,11.0,0.8181818181818182,2.4545454545454546,3.9080336836735774,1.0,0.055830680359637404,0.25032278430699123,9406151.97,0.09090909090909091,8.0,0.0721125,0.5,23.5,0.0,0.0,0.0,33.8,77.4,21.12,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.759090909090909,0.0594875,0.042997257035722755,0.0,33.9,1,1.0
V0015,2023Q2,11.0,0.5454545454545454,6.454545454545454,7.737746911907062,0.9353791454665698,-0.03158105775241153,0.20872202904433843,9387254.213,0.09090909090909091,9.0,0.05383333333333333,0.5555555555555556,11.6,0.0,0.0,0.0,34.1,89.9,19.98,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.6818181818181819,0.06297291666666666,0.012124811303612936,0.0,33.95,1,1.0
V0015,2023Q3,4.0,0.5,1.75,1.5,0.9467352679893397,-0.1725870781989982,0.14434437341633244,520410.75100000005,0.0,3.0,0.059666666666666666,0.6666666666666666,19.0,1.0,2.0,20.0,33.8,82.8,21.63,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.5227272727272727,0.056749999999999995,-0.10208406797570488,1.0,33.95,1,1.0
V0015,2023Q4,8.0,0.625,2.625,3.9256482631170977,0.9371679132315276,-0.06831906543810512,0.23893259994380364,2150853.949,0.0,8.0,0.0650625,0.5,34.5,0.0,0.0,0.0,33.9,78.1,20.25,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.5625,0.06236458333333333,-0.12045307181855167,1.0,33.849999999999994,1,1.0
V0015,2024Q1,10.0,0.4,12.1,13.83594352884303,0.9950980392156863,-0.07756205978342402,0.23051144701877518,6014681.433999999,0.0,3.0,0.0778,1.0,25.0,0.0,0.0,0.0,33.5,90.4,30.04,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.5125,0.07143125,-0.07294056261076456,0.0,33.7,1,1.0
V0015,2024Q2,12.0,0.4166666666666667,12.833333333333334,14.769953119475876,0.9628623096263976,-0.03306804028077379,0.24124520503862135,4182394.7290000007,0.0,8.0,0.0380625,0.375,18.666666666666668,0.0,0.0,0.0,32.9,98.2,30.49,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.4083333333333333,0.05793125,-0.05531505003209891,0.0,33.2,1,1.0
V0015,2024Q3,12.0,0.4166666666666667,8.0,12.067989212638683,0.9329271658594641,0.0012906884797254288,0.2826514418800105,7150286.611,0.0,7.0,0.07052857142857143,0.7142857142857143,13.4,0.0,0.0,0.0,33.3,76.7,20.14,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.4166666666666667,0.05429553571428571,-0.01588867590052418,0.0,33.099999999999994,1,1.0
V0015,2024Q4,10.0,0.7,6.8,12.682446311514369,0.9618117178135744,0.041393926271459325,0.22609297473433126,4088261.0859999997,0.0,4.0,0.054625,0.5,43.5,0.0,0.0,0.0,33.9,81.1,22.11,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.5583333333333333,0.06257678571428571,0.021342307375592378,0.0,33.599999999999994,1,1.0
V0015,2025Q1,9.0,0.6666666666666666,4.333333333333333,7.33143914930759,0.9696756820044491,-0.007031697587813159,0.17611822259579898,2609962.963,0.0,4.0,0.07727500000000001,0.75,18.666666666666668,0.0,0.0,0.0,34.0,91.5,19.01,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.6833333333333333,0.06595000000000001,0.01718111434182308,0.0,33.95,1,1.0
V0015,2025Q2,6.0,0.5,9.333333333333334,12.372011423639515,0.9854021655065739,0.16945348694027573,0.1952127292543599,4839160.901000001,0.0,5.0,0.06666,0.4,6.5,1.0,2.0,14.0,34.2,92.9,24.09,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.5833333333333333,0.07196749999999999,0.08121089467623128,1.0,34.1,1,1.0
V0015,2025Q3,15.0,0.26666666666666666,14.2,20.333645586985696,0.9963017509409262,-0.02857143800878502,0.2460736196246634,6153134.683000001,0.06666666666666667,6.0,0.0309,0.16666666666666666,33.0,0.0,0.0,0.0,34.2,96.3,28.57,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.3833333333333333,0.04877999999999999,0.07044102446574535,1.0,34.2,1,1.0
V0015,2025Q4,17.0,0.23529411764705882,11.117647058823529,8.245319527928984,0.9135349808016189,-0.1171106138468756,0.22924136506130294,3678043.86,0.0,10.0,0.0641,0.4,30.0,0.0,0.0,0.0,33.5,90.8,30.48,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.25098039215686274,0.047499999999999994,-0.07284102592783032,0.0,33.85,1,1.0
V0015,2026Q1,12.0,0.5833333333333334,6.083333333333333,8.184889995743635,0.9368218838662449,0.05408951602381299,0.1288739005316756,3902757.2320000003,0.0,8.0,0.0536125,0.625,10.0,0.0,0.0,0.0,33.7,73.2,21.21,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.40931372549019607,0.05885625,-0.03151054891153131,0.0,33.6,1,1.0
V0015,2026Q2,5.0,0.4,5.6,5.549774770204643,0.9542333402789003,-0.13579774132725106,0.35329871975766297,1924962.767,0.0,4.0,0.070275,0.75,16.333333333333332,0.0,0.0,0.0,34.0,93.3,18.79,PCB / PCBA,Taiwan,APAC,Tier 1,10273300.0,False,"ISO14001, ISO9001",0.4916666666666667,0.06194375,-0.04085411265171904,0.0,33.85,1,
V0016,2022Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,57.1,3.81,Displays,China,APAC,Tier 2,766100.0,True,,,0.0,0.0,0.0,72.6,0,1.0
V0016,2022Q2,2.0,0.5,2.0,1.4142135623730951,1.0,-0.016609791437688662,0.07639868963851225,1080615.45,0.0,2.0,0.01115,0.0,0.0,0.0,0.0,0.0,72.1,53.7,6.95,Displays,China,APAC,Tier 2,766100.0,True,,0.5,0.005575,-0.008304895718844331,0.0,72.35,1,1.0
V0016,2022Q3,4.0,0.5,14.0,17.795130420052185,1.0,-0.042577842724992085,0.05080929117444874,1307037.2780000002,0.0,1.0,0.005,0.0,0.0,1.0,4.0,46.0,72.0,40.3,2.56,Displays,China,APAC,Tier 2,766100.0,True,,0.5,0.008075,-0.029593817081340373,2.0,72.05,1,0.0
V0016,2022Q4,4.0,0.75,5.0,10.0,1.0,0.010108392077404042,0.038024155718248166,4819001.477,0.25,1.0,0.0081,0.0,0.0,1.0,1.0,3.0,71.9,40.0,3.54,Displays,China,APAC,Tier 2,766100.0,True,,0.625,0.00655,-0.01623472532379402,2.5,71.95,0,0.0
V0016,2023Q1,1.0,1.0,0.0,0.0,1.0,0.030729796392126443,0.0,3444936.336,0.0,1.0,0.012,0.0,0.0,0.0,0.0,0.0,71.7,48.4,4.91,Displays,China,APAC,Tier 2,766100.0,True,,0.875,0.01005,0.02041909423476524,0.5,71.80000000000001,0,1.0
V0016,2023Q2,4.0,0.5,2.25,2.0615528128088303,1.0,0.04492592217043716,0.02589718472266062,1853162.3530000001,0.0,2.0,0.0089,0.0,0.0,0.0,0.0,0.0,72.0,40.7,5.9,Displays,China,APAC,Tier 2,766100.0,True,,0.75,0.010450000000000001,0.037827859281281795,0.0,71.85,1,0.0
V0016,2023Q3,5.0,1.0,0.2,0.4472135954999579,1.0,0.0020826189365187584,0.04701050417409748,3225725.687,0.0,2.0,0.00465,0.0,0.0,0.0,0.0,0.0,72.6,53.0,7.23,Displays,China,APAC,Tier 2,766100.0,True,,0.75,0.006775,0.023504270553477955,0.0,72.3,0,0.0
V0016,2023Q4,1.0,1.0,0.0,0.0,1.0,0.12298894721119795,0.0,252729.26,0.0,1.0,0.007,0.0,0.0,0.0,0.0,0.0,72.8,49.7,3.0,Displays,China,APAC,Tier 2,766100.0,True,,1.0,0.005825,0.06253578307385835,0.0,72.69999999999999,0,0.0
V0016,2024Q1,5.0,0.8,2.2,3.3466401061363023,1.0,0.01782441111478237,0.057479499097134644,2361580.403,0.0,5.0,0.013219999999999999,0.0,0.0,0.0,0.0,0.0,72.6,49.6,7.25,Displays,China,APAC,Tier 2,766100.0,True,,0.9,0.010110000000000001,0.07040667916299016,0.0,72.69999999999999,0,1.0
V0016,2024Q2,2.0,0.5,10.5,14.849242404917497,1.0,0.034415316264626544,0.09079390626392299,282055.16099999996,0.0,2.0,0.0082,0.0,0.0,0.0,0.0,0.0,72.2,69.5,4.64,Displays,China,APAC,Tier 2,766100.0,True,,0.65,0.01071,0.026119863689704457,0.0,72.4,1,1.0
V0016,2024Q3,6.0,0.5,12.833333333333334,15.23701633085253,1.0,0.020551212163981245,0.06884404296513545,2717578.739,0.0,4.0,0.00685,0.0,0.0,0.0,0.0,0.0,71.9,61.3,4.82,Displays,China,APAC,Tier 2,766100.0,True,,0.5,0.007525000000000001,0.027483264214303894,0.0,72.05000000000001,1,1.0
V0016,2024Q4,2.0,0.5,2.0,1.4142135623730951,1.0,-0.04273721765056011,0.013029149128577982,709132.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2,41.4,0.02,Displays,China,APAC,Tier 2,766100.0,True,,0.5,0.003425000000000001,-0.011093002743289431,0.0,72.05000000000001,1,0.0
V0016,2025Q1,4.0,1.0,0.5,1.0,1.0,-0.012582357864976048,0.030144727021597126,1570327.9540000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,37.0,6.43,Displays,China,APAC,Tier 2,766100.0,True,,0.75,0.0,-0.027659787757768076,0.0,72.25,0,1.0
V0016,2025Q2,2.0,1.0,0.0,0.0,1.0,-0.004040778620469803,0.015554989793530913,4476218.896000001,0.0,1.0,0.0079,0.0,0.0,1.0,4.0,37.0,71.9,56.6,7.73,Displays,China,APAC,Tier 2,766100.0,True,,1.0,0.003950000000000001,-0.008311568242722925,2.0,72.1,1,0.0
V0016,2025Q3,9.0,0.8888888888888888,0.6666666666666666,1.118033988749895,0.9968926360042956,0.015376874235649905,0.04044953558529809,4862992.930000001,0.1111111111111111,6.0,0.009516666666666666,0.0,0.0,0.0,0.0,0.0,71.8,49.5,3.83,Displays,China,APAC,Tier 2,766100.0,True,,0.9444444444444444,0.008708333333333335,0.005668047807590051,2.0,71.85,0,1.0
V0016,2025Q4,6.0,0.6666666666666666,4.333333333333333,6.121002096606949,1.0,0.009310314917178935,0.05023521839426392,2419905.3100000005,0.0,6.0,0.01265,0.0,0.0,0.0,0.0,0.0,71.8,49.2,4.88,Displays,China,APAC,Tier 2,766100.0,True,,0.7777777777777777,0.011083333333333334,0.012343594576414419,0.0,71.8,1,0.0
V0016,2026Q1,2.0,1.0,0.0,0.0,1.0,0.030143686604423583,0.006598217457179158,645713.165,0.0,1.0,0.0125,0.0,0.0,0.0,0.0,0.0,71.9,47.6,0.0,Displays,China,APAC,Tier 2,766100.0,True,,0.8333333333333333,0.012575000000000001,0.019727000760801257,0.0,71.85,0,0.0
V0016,2026Q2,2.0,1.0,0.5,0.7071067811865476,1.0,0.004847911369840738,0.07999109801601643,1882388.3399999999,0.0,1.0,0.0066,0.0,0.0,0.0,0.0,0.0,72.1,53.3,2.13,Displays,China,APAC,Tier 2,766100.0,True,,1.0,0.009550000000000001,0.01749579898713216,0.0,72.0,0,
V0017,2022Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,67.0,8.5,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",,0.0,0.0,0.0,48.1,0,0.0
V0017,2022Q2,1.0,1.0,0.0,0.0,1.0,-0.034095012121524805,0.0,67394.874,0.0,1.0,0.0517,0.0,0.0,0.0,0.0,0.0,47.9,59.3,12.37,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",1.0,0.02585,-0.017047506060762403,0.0,48.0,0,0.0
V0017,2022Q3,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,87.0,14.76,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",1.0,0.02585,-0.017047506060762403,0.0,48.0,0,0.0
V0017,2022Q4,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,59.4,12.59,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",,0.0,0.0,0.0,48.3,0,0.0
V0017,2023Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,66.9,9.03,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",,0.0,0.0,0.0,48.55,0,0.0
V0017,2023Q2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,58.9,11.32,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",,0.0,0.0,0.0,48.650000000000006,0,0.0
V0017,2023Q3,1.0,1.0,0.0,0.0,1.0,-0.1275605742495603,0.0,74476.5,0.0,1.0,0.0231,0.0,0.0,0.0,0.0,0.0,48.8,71.9,12.56,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",1.0,0.01155,-0.06378028712478015,0.0,48.75,0,0.0
V0017,2023Q4,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,65.6,10.97,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",1.0,0.01155,-0.06378028712478015,0.0,48.7,0,1.0
V0017,2024Q1,3.0,0.3333333333333333,4.0,3.605551275463989,1.0,0.05518301414437951,0.029340437329771613,2411992.198,0.0,2.0,0.03385,0.5,17.0,0.0,0.0,0.0,47.8,63.3,13.58,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.3333333333333333,0.016925,0.027591507072189755,0.0,48.2,1,0.0
V0017,2024Q2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,77.2,11.25,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.3333333333333333,0.016925,0.027591507072189755,0.0,47.8,0,1.0
V0017,2024Q3,2.0,0.0,19.5,0.7071067811865476,1.0,-0.03194825264934985,0.13048645406253856,716723.0109999999,0.0,2.0,0.03845,0.5,4.0,0.0,0.0,0.0,48.4,69.0,14.6,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.0,0.019225,-0.015974126324674924,0.0,48.099999999999994,1,1.0
V0017,2024Q4,1.0,1.0,0.0,0.0,0.9795242563055356,-0.009666091903389433,0.0,1396501.3800000001,0.0,1.0,0.0569,1.0,31.0,0.0,0.0,0.0,48.6,73.0,14.71,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.5,0.047674999999999995,-0.02080717227636964,0.0,48.5,1,0.0
V0017,2025Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,68.8,11.69,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",1.0,0.02845,-0.004833045951694716,0.0,48.75,0,1.0
V0017,2025Q2,1.0,0.0,7.0,0.0,1.0,-0.037323037323037336,0.0,124431.29599999999,0.0,1.0,0.0759,1.0,9.0,0.0,0.0,0.0,48.7,84.3,16.73,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.0,0.03795,-0.018661518661518668,0.0,48.8,1,1.0
V0017,2025Q3,3.0,0.3333333333333333,3.6666666666666665,4.041451884327381,0.9409250285624237,-0.06825159201939096,0.08259704468508866,2483570.427,0.0,3.0,0.04516666666666667,0.3333333333333333,12.0,0.0,0.0,0.0,48.9,76.7,14.26,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.16666666666666666,0.06053333333333333,-0.05278731467121415,0.0,48.8,1,1.0
V0017,2025Q4,2.0,0.5,9.5,13.435028842544403,1.0,0.0751908020600658,0.11103157399330867,2481070.291,0.0,2.0,0.0228,0.0,0.0,0.0,0.0,0.0,48.2,78.3,14.52,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.41666666666666663,0.03398333333333334,0.00346960502033742,0.0,48.55,1,0.0
V0017,2026Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,71.2,11.11,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",0.5,0.0114,0.0375954010300329,0.0,48.3,0,1.0
V0017,2026Q2,1.0,1.0,0.0,0.0,1.0,-0.17692749018050224,0.0,272215.39999999997,0.0,1.0,0.0424,1.0,3.0,0.0,0.0,0.0,48.0,67.1,9.83,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,"ISO14001, ISO9001, REACH",1.0,0.0212,-0.08846374509025112,0.0,48.2,1,
V0018,2022Q1,1.0,1.0,0.0,0.0,1.0,-0.012989005369470792,0.0,507075.872,0.0,1.0,0.0239,0.0,0.0,0.0,0.0,0.0,61.7,42.7,2.49,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.0239,-0.012989005369470792,0.0,61.7,0,0.0
V0018,2022Q2,1.0,1.0,0.0,0.0,1.0,-0.04821835428323439,0.0,2238505.824,0.0,1.0,0.021,0.0,0.0,0.0,0.0,0.0,61.3,79.1,11.67,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.02245,-0.030603679826352592,0.0,61.5,0,0.0
V0018,2022Q3,1.0,1.0,0.0,0.0,1.0,-0.07596568810272263,0.0,136230.83599999998,0.0,1.0,0.0235,0.0,0.0,0.0,0.0,0.0,61.4,65.0,7.35,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.02225,-0.062092021192978505,0.0,61.349999999999994,0,0.0
V0018,2022Q4,1.0,1.0,0.0,0.0,1.0,0.13532435870256512,0.0,3920312.113,0.0,1.0,0.0248,0.0,0.0,0.0,0.0,0.0,61.5,49.8,6.95,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.024149999999999998,0.029679335299921242,0.0,61.45,0,0.0
V0018,2023Q1,1.0,1.0,0.0,0.0,1.0,-0.1323015873015873,0.0,560261.585,0.0,1.0,0.0064,0.0,0.0,0.0,0.0,0.0,61.4,57.2,5.96,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.0156,0.001511385700488893,0.0,61.45,0,0.0
V0018,2023Q2,2.0,1.0,0.5,0.7071067811865476,1.0,-0.05793626274922559,0.1095022453095101,636657.655,0.0,1.0,0.0127,0.0,0.0,0.0,0.0,0.0,61.3,56.7,7.32,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.00955,-0.09511892502540646,0.0,61.349999999999994,0,0.0
V0018,2023Q3,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,56.3,6.79,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.00635,-0.028968131374612807,0.0,61.2,0,1.0
V0018,2023Q4,2.0,0.0,3.5,0.7071067811865476,0.9449633088725817,0.01759553097920499,0.010153219804103927,1392124.598,0.0,2.0,0.017349999999999997,0.0,0.0,0.0,0.0,0.0,61.2,65.0,9.1,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,0.0,0.008674999999999999,0.008797765489602481,0.0,61.150000000000006,1,1.0
V0018,2024Q1,1.0,1.0,0.0,0.0,1.0,0.002692116955276358,0.0,115320.972,0.0,1.0,0.0393,1.0,22.0,0.0,0.0,0.0,61.2,70.0,16.11,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,0.5,0.028325,0.01014382396724066,0.0,61.2,1,0.0
V0018,2024Q2,1.0,1.0,0.0,0.0,1.0,-0.04371736377357187,0.0,640970.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,68.4,18.33,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.01965,-0.02051262340914777,0.0,60.85,0,0.0
V0018,2024Q3,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,74.2,9.47,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.0,-0.021858681886785948,0.0,60.45,0,1.0
V0018,2024Q4,2.0,0.5,3.0,4.242640687119285,1.0,0.005586684402792919,0.008445707576190566,601379.8319999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,72.6,4.15,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,0.5,0.0,0.002793342201396446,0.0,60.7,1,0.0
V0018,2025Q1,1.0,1.0,0.0,0.0,1.0,-0.00400674225017891,0.0,325138.517,0.0,1.0,0.0224,0.0,0.0,0.0,0.0,0.0,60.8,62.6,8.95,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,0.75,0.0112,0.0007899710763069907,0.0,60.9,0,0.0
V0018,2025Q2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,63.6,7.57,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.0112,-0.002003371125089469,0.0,60.8,0,0.0
V0018,2025Q3,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,70.0,10.47,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,,0.0,0.0,0.0,60.9,0,1.0
V0018,2025Q4,2.0,0.0,15.0,1.4142135623730951,1.0,-0.022257017120947076,0.0542796862460394,720798.083,0.0,1.0,0.0263,0.0,0.0,0.0,0.0,0.0,60.5,63.9,8.87,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,0.0,0.01315,-0.011128508560473552,0.0,60.75,1,0.0
V0018,2026Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,48.6,5.9,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,0.0,0.01315,-0.011128508560473552,0.0,60.55,0,0.0
V0018,2026Q2,1.0,1.0,1.0,0.0,1.0,0.15968048687713962,0.0,13521.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,59.0,6.88,Displays,Malaysia,APAC,Tier 3,140800.0,True,RoHS,1.0,0.0,0.0798402434385698,0.0,60.7,0,
V0019,2022Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,45.9,0.14,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,"IATF16949, ISO14001",,0.0,0.0,0.0,81.8,0,0.0
V0019,2022Q2,2.0,1.0,0.5,0.7071067811865476,1.0,-0.0013464933904078812,0.018599068939744265,1187147.108,0.0,1.0,0.0061,0.0,0.0,0.0,0.0,0.0,82.0,48.2,0.4,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,"IATF16949, ISO14001",1.0,0.00305,-0.0006732466952039406,0.0,81.9,0,0.0
V0019,2022Q3,1.0,1.0,0.0,0.0,1.0,0.020560908465244287,0.0,2485784.883,0.0,1.0,0.0017,0.0,0.0,0.0,0.0,0.0,82.3,40.6,2.43,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,"IATF16949, ISO14001",1.0,0.0039000000000000003,0.009607207537418203,0.0,82.15,0,0.0
V0019,2022Q4,1.0,1.0,0.0,0.0,1.0,-0.022712021886130244,0.0,651484.53,0.0,1.0,0.0017,0.0,0.0,0.0,0.0,0.0,82.5,44.8,0.95,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,"IATF16949, ISO14001",1.0,0.0017,-0.0010755567104429788,0.0,82.4,0,0.0
V0019,2023Q1,1.0,1.0,0.0,0.0,1.0,0.035763306390117384,0.0,198637.79200000002,0.0,1.0,0.0038,0.0,0.0,0.0,0.0,0.0,82.4,49.4,2.77,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,"IATF16949, ISO14001",1.0,0.00275,0.00652564225199357,0.0,82.45,0,0.0
V0019,2023Q2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3,42.6,1.95,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,"IATF16949, ISO14001",1.0,0.0019,0.017881653195058692,0.0,82.35,0,0.0
